release_date,production_budget,worldwide_gross,studio,foreign_gross,year,budget_merge,domestic_gross,Movie_title,tconst,runtimeMinutes,averageRating,numVotes,region,language,_merge
2002-11-22,12500000.0,16193713.0,,2132763.0,2002,left_only,14060950.0,The Emperor's Club,tt0283530,109,6.9,16337.0,23.0,23.0,both
2008-10-03,20000000.0,4504111.0,,61734.0,2008,left_only,4442377.0,Flash of Genius,tt1054588,119,7.0,16306.0,18.0,18.0,both
2013-09-27,18000000.0,9082906.0,PH,4600000.0,2013.0,both,3419967.0,Metallica Through the Never,tt2172935,93,7.2,16290.0,19.0,19.0,both
2011-12-31,9100000.0,20927794.0,,20927794.0,2011,left_only,0.0,Red Dog,tt0803061,92,7.4,16285.0,18.0,18.0,both
2011-11-04,15000000.0,1148578.0,Anch.,,2011.0,both,30680.0,The Son of No One,tt1535612,90,5.1,16253.0,24.0,24.0,both
2007-03-16,14000000.0,13205411.0,,645640.0,2007,left_only,12559771.0,I Think I Love My Wife,tt0770772,94,5.5,16252.0,22.0,22.0,both
,,,SPC,,2012.0,right_only,,Smashed,tt2063781,81,6.8,16202.0,23.0,23.0,both
2018-09-21,5000000.0,6653715.0,,301409.0,2018,left_only,6352306.0,Fahrenheit 11/9,tt8632862,128,6.9,16195.0,19.0,19.0,both
1981-12-09,14000000.0,35856053.0,,0.0,1981,left_only,35856053.0,Taps,tt0083169,126,6.8,16190.0,27.0,27.0,both
,,,BV,92200000.0,2014.0,right_only,,Planes: Fire & Rescue,tt2980706,83,6.0,16188.0,51.0,51.0,both
2007-08-03,5250000.0,786677.0,,16951.0,2007,left_only,769726.0,The Ten,tt0811106,96,5.0,16186.0,17.0,17.0,both
1996-08-23,3500000.0,13795053.0,,4312474.0,1996,left_only,9482579.0,She's the One,tt0117628,96,6.0,16156.0,,,both
1980-03-07,15000000.0,67182787.0,,0.0,1980,left_only,67182787.0,Coal Miner's Daughter,tt0080549,124,7.5,16150.0,28.0,28.0,both
2018-10-12,35000000.0,93291478.0,Sony,46600000.0,2018.0,both,46697321.0,Goosebumps 2: Haunted Halloween,tt5664636,90,5.6,16142.0,44.0,44.0,both
1997-08-01,3000000.0,27788649.0,,3141713.0,1997,left_only,24646936.0,Air Bud,tt0118570,98,5.2,16141.0,,,both
,,,Free,,2015.0,right_only,,Zombeavers,tt2784512,77,4.8,16138.0,12.0,12.0,both
2015-07-21,10000000.0,2341218.0,,2341218.0,2015,left_only,0.0,American Heist,tt2923316,94,5.0,16104.0,22.0,22.0,both
2015-12-18,90000000.0,249517956.0,Fox,148900000.0,2015.0,both,85886987.0,Alvin and the Chipmunks: The Road Chip,tt2974918,92,5.0,16085.0,38.0,38.0,both
2006-10-13,13000000.0,2613717.0,,1462387.0,2006,left_only,1151330.0,Infamous,tt0420609,110,7.0,16067.0,31.0,31.0,both
2010-01-22,31000000.0,15826984.0,CBS,3100000.0,2010.0,both,12482741.0,Extraordinary Measures,tt1244659,106,6.4,16061.0,31.0,31.0,both
1991-01-01,8000000.0,2275557.0,,0.0,1991,left_only,2275557.0,Showdown in Little Tokyo,tt0102915,79,6.1,15998.0,32.0,32.0,both
1984-12-14,48000000.0,25928721.0,,0.0,1984,left_only,25928721.0,The Cotton Club,tt0087089,127,6.5,15953.0,31.0,31.0,both
2004-01-01,25000000.0,38351350.0,,2000000.0,2004,left_only,36351350.0,Beauty Shop,tt0388500,105,5.5,15949.0,20.0,20.0,both
1999-03-12,30000000.0,11578022.0,,0.0,1999,left_only,11578022.0,Wing Commander,tt0131646,100,4.3,15931.0,,,both
2014-07-11,450000.0,13486.0,,0.0,2014,left_only,13486.0,As It Is in Heaven,tt0382330,133,7.5,15927.0,23.0,23.0,both
2014-01-17,7000000.0,36146087.0,Fox,21100000.0,2014.0,both,15821461.0,Devil's Due,tt2752758,89,4.1,15877.0,32.0,32.0,both
2007-04-06,25000000.0,7164995.0,,0.0,2007,left_only,7164995.0,The Hoax,tt0462338,116,6.7,15871.0,30.0,30.0,both
,,,Cohen,5900000.0,2014.0,right_only,,Le Chef,tt1911553,84,6.6,15864.0,37.0,37.0,both
2000-09-15,35000000.0,15471969.0,,146842.0,2000,left_only,15325127.0,Bait,tt1438173,93,5.2,15863.0,28.0,28.0,both
2008-12-10,300000.0,1416046.0,,550351.0,2008,left_only,865695.0,Wendy and Lucy,tt1152850,80,7.1,15837.0,24.0,24.0,both
,,,Magn.,,2015.0,right_only,,A Pigeon Sat on a Branch Reflecting on Existence,tt1883180,101,7.0,15824.0,31.0,31.0,both
,,,Cohen,,2015.0,right_only,,Timbuktu,tt3409392,96,7.1,15808.0,27.0,27.0,both
,,,Wein.,13400000.0,2011.0,right_only,,Sarah's Key,tt1668200,111,7.5,15763.0,27.0,27.0,both
2009-04-24,18000000.0,315000.0,,0.0,2009,left_only,315000.0,The Informers,tt0865554,98,5.0,15751.0,21.0,21.0,both
2000-06-16,16000000.0,21799652.0,,0.0,2000,left_only,21799652.0,Boys and Girls,tt0204175,94,5.4,15737.0,25.0,25.0,both
,,,Magn.,,2016.0,right_only,,Tickled,tt5278506,92,7.6,15708.0,13.0,13.0,both
2002-03-13,1500000.0,9345061.0,,2319339.0,2002,left_only,7025722.0,Kissing Jessica Stein,tt0264761,97,6.4,15702.0,25.0,25.0,both
,,,IFC,11500000.0,2010.0,right_only,,Looking for Eric,tt1242545,116,7.2,15689.0,21.0,21.0,both
,,,IFC,7800000.0,2016.0,right_only,,Pele: Birth of a Legend,tt0995868,107,7.2,15668.0,23.0,23.0,both
1991-12-25,30000000.0,74787599.0,,0.0,1991,left_only,74787599.0,The Prince of Tides,tt0102713,132,6.7,15653.0,37.0,37.0,both
2009-05-22,1300000.0,1005840.0,,310000.0,2009,left_only,695840.0,The Girlfriend Experience,tt1103982,77,5.5,15645.0,22.0,22.0,both
,,,Magn.,1600000.0,2012.0,right_only,,360,tt1680045,110,6.2,15642.0,22.0,22.0,both
2000-09-22,15000000.0,38574362.0,,17105555.0,2000,left_only,21468807.0,Urban Legends: Final Cut,tt0192731,97,4.3,15639.0,33.0,33.0,both
,,,Drft.,952000.0,2014.0,right_only,,Borgman,tt1954315,113,6.7,15603.0,20.0,20.0,both
2005-01-14,30000000.0,89955540.0,,40183018.0,2005,left_only,49772522.0,Racing Stripes,tt0376105,102,5.2,15596.0,30.0,30.0,both
2011-09-30,14000000.0,623292.0,FoxS,,2011.0,both,47185.0,Margaret,tt0466893,150,6.4,15595.0,17.0,17.0,both
2015-06-19,200000.0,1165996.0,,56188.0,2015,left_only,1109808.0,The Overnight,tt3844362,79,6.1,15564.0,12.0,12.0,both
,,,IFC,,2011.0,right_only,,Into the Abyss,tt1972663,107,7.3,15529.0,12.0,12.0,both
2006-09-29,100000.0,10243159.0,,64828.0,2006,left_only,10178331.0,Facing the Giants,tt0805526,111,6.6,15524.0,17.0,17.0,both
1998-12-04,6000000.0,21787233.0,,17192233.0,1998,left_only,4595000.0,Little Voice,tt0147004,97,6.9,15504.0,,,both
1987-01-01,2600000.0,3198308.0,,50358.0,1987,left_only,3147950.0,Maurice,tt0093512,140,7.7,15493.0,25.0,25.0,both
2006-09-22,18000000.0,2401413.0,,2330769.0,2006,left_only,70644.0,Renaissance,tt0386741,105,6.7,15489.0,17.0,17.0,both
,,,Magn.,,2013.0,right_only,,A Hijacking,tt2216240,103,7.2,15469.0,30.0,30.0,both
1993-04-23,15000000.0,9579068.0,,0.0,1993,left_only,9579068.0,The Dark Half,tt0106664,122,6.0,15436.0,28.0,28.0,both
2002-10-11,10000000.0,598645.0,,0.0,2002,left_only,598645.0,Swept Away,tt0291502,89,3.6,15431.0,27.0,27.0,both
,,,Focus,,2012.0,right_only,,"For a Good Time, Call...",tt1996264,85,6.0,15426.0,20.0,20.0,both
,,,SPC,,2016.0,right_only,,Maggie's Plan,tt3471098,98,6.2,15415.0,30.0,30.0,both
2010-04-30,35000000.0,39340177.0,Sum.,18600000.0,2010.0,both,17630465.0,Furry Vengeance,tt0492389,92,3.8,15411.0,35.0,35.0,both
2010-05-21,12500000.0,4360548.0,Anch.,818000.0,2010.0,both,4360548.0,Solitary Man,tt1294213,90,6.3,15386.0,22.0,22.0,both
2007-08-08,6000000.0,18209872.0,,4974605.0,2007,left_only,13235267.0,Daddy Day Camp,tt0462244,89,3.1,15318.0,22.0,22.0,both
2006-08-25,900000.0,381420.0,,0.0,2006,left_only,381420.0,The Quiet,tt0414951,96,6.2,15318.0,22.0,22.0,both
1987-05-08,1900000.0,4600000.0,,0.0,1987,left_only,4600000.0,River's Edge,tt0091860,99,7.0,15307.0,28.0,28.0,both
,,,Annapurna,1700000.0,2017.0,right_only,,Brad's Status,tt5884230,102,6.5,15263.0,20.0,20.0,both
,,,CGld,,2012.0,right_only,,The Turin Horse,tt1316540,155,7.8,15218.0,29.0,29.0,both
1999-03-12,21000000.0,17760244.0,,0.0,1999,left_only,17760244.0,The Rage: Carrie 2,tt0144814,104,4.7,15209.0,,,both
,,,EOne,,2014.0,right_only,,The Grand Seduction,tt2319580,113,7.0,15195.0,22.0,22.0,both
,,,WGUSA,,2015.0,right_only,,The Assassin,tt3508840,105,6.3,15191.0,31.0,31.0,both
2006-02-10,50000000.0,71052604.0,,12412485.0,2006,left_only,58640119.0,Curious George,tt0381971,87,6.5,15151.0,33.0,33.0,both
2003-02-21,55000000.0,12923936.0,,41002.0,2003,left_only,12882934.0,Gods and Generals,tt0279111,219,6.4,15084.0,16.0,16.0,both
2004-07-09,10000000.0,9408183.0,,0.0,2004,left_only,9408183.0,Sleepover,tt0368975,89,5.4,15070.0,23.0,23.0,both
2011-06-24,10000000.0,1884251.0,Sum.,,2011.0,both,1759252.0,A Better Life,tt1554091,98,7.2,15053.0,23.0,23.0,both
,,,Aviron,2200000.0,2018.0,right_only,,A Private War,tt2368254,110,6.7,15034.0,,,both
2014-08-22,15000000.0,30138912.0,TriS,,2014.0,both,30127963.0,When the Game Stands Tall,tt2247476,115,6.7,15031.0,23.0,23.0,both
,,,IFC,,2011.0,right_only,,Wrecked,tt1316622,91,5.3,14975.0,18.0,18.0,both
1999-06-18,10700000.0,31341183.0,,12798209.0,1999,left_only,18542974.0,An Ideal Husband,tt0122541,97,6.8,14942.0,,,both
2005-12-09,20000000.0,27836366.0,,16800000.0,2005,left_only,11036366.0,Mrs. Henderson Presents,tt0413015,103,7.0,14942.0,29.0,29.0,both
1996-11-15,42000000.0,41267469.0,,0.0,1996,left_only,41267469.0,The Mirror Has Two Faces,tt0117057,126,6.6,14940.0,,,both
2001-08-24,17000000.0,19693891.0,,0.0,2001,left_only,19693891.0,Summer Catch,tt0234829,104,5.1,14930.0,22.0,22.0,both
,,,Drft.,9500000.0,2014.0,right_only,,Mood Indigo,tt2027140,131,6.5,14892.0,35.0,35.0,both
,,,IFC,,2015.0,right_only,,The Hallow,tt2474976,97,5.7,14865.0,25.0,25.0,both
2014-11-14,7000000.0,14618727.0,,0.0,2014,left_only,14618727.0,Beyond the Lights,tt3125324,116,6.9,14853.0,17.0,17.0,both
2017-01-13,125000000.0,61642798.0,Par.,31100000.0,2017.0,both,33370166.0,Monster Trucks,tt3095734,104,5.6,14831.0,25.0,25.0,both
,,,UTV,,2013.0,right_only,,Race 2,tt1375789,150,5.3,14803.0,8.0,8.0,both
1999-09-24,15000000.0,4956401.0,,0.0,1999,left_only,4956401.0,Jakob the Liar,tt0120716,120,6.6,14785.0,,,both
,,,IFC,1200000.0,2011.0,right_only,,Cave of Forgotten Dreams,tt1664894,90,7.4,14775.0,20.0,20.0,both
2013-10-04,10000000.0,1616353.0,,974914.0,2013,left_only,641439.0,Parkland,tt2345112,93,6.3,14772.0,22.0,22.0,both
,,,IFC,,2017.0,right_only,,Wakefield,tt5195412,106,6.3,14754.0,15.0,15.0,both
2001-06-01,30000000.0,38462071.0,,6194297.0,2001,left_only,32267774.0,What's the Worst That Could Happen?,tt0161083,94,5.5,14753.0,24.0,24.0,both
2008-08-06,5000000.0,4815890.0,,737283.0,2008,left_only,4078607.0,Bottle Shock,tt0914797,110,6.8,14753.0,22.0,22.0,both
2003-08-29,5000000.0,894030.0,,151132.0,2003,left_only,742898.0,Party Monster,tt0320244,98,6.3,14713.0,9.0,9.0,both
,,,Yash,60700.0,2010.0,right_only,,Band Baaja Baaraat,tt1610452,139,7.2,14713.0,12.0,12.0,both
,,,Magn.,,2015.0,right_only,,White God,tt2844798,121,6.9,14687.0,31.0,31.0,both
,,,SPC,,2015.0,right_only,,Infinitely Polar Bear,tt1969062,90,7.0,14680.0,20.0,20.0,both
,,,MBox,2600000.0,2014.0,right_only,,A Coffee in Berlin,tt1954701,86,7.4,14672.0,20.0,20.0,both
2003-01-31,11000000.0,24150550.0,,21099329.0,2003,left_only,3051221.0,The Guru,tt0280720,94,5.3,14665.0,32.0,32.0,both
2011-04-29,8000000.0,10763183.0,BV,,2011.0,both,10130219.0,Prom,tt1604171,104,5.4,14662.0,24.0,24.0,both
,,,NGE,,2011.0,right_only,,Life in a Day,tt1687247,95,7.7,14659.0,17.0,17.0,both
2012-04-13,10000000.0,0.0,,0.0,2012,left_only,0.0,Detention,tt1701990,95,5.7,14645.0,20.0,20.0,both
2003-02-14,20000000.0,140122225.0,,92220643.0,2003,left_only,47901582.0,The Jungle Book 2,tt0283426,72,5.4,14640.0,37.0,37.0,both
2016-02-05,11000000.0,2352511.0,,2352511.0,2016,left_only,0.0,Misconduct,tt3658772,106,5.3,14621.0,27.0,27.0,both
,,,LGF,,2016.0,right_only,,American Pastoral,tt0376479,108,6.1,14609.0,32.0,32.0,both
2008-01-18,1000000.0,304472.0,,29811.0,2008,left_only,274661.0,Taxi to the Dark Side,tt0854678,106,7.4,14603.0,19.0,19.0,both
2016-09-23,15000000.0,10055481.0,BV,1500000.0,2016.0,both,8874389.0,Queen of Katwe,tt4341582,124,7.4,14591.0,21.0,21.0,both
2013-11-15,17000000.0,72835710.0,Uni.,2300000.0,2013.0,both,70525195.0,The Best Man Holiday,tt2083355,123,6.7,14569.0,24.0,24.0,both
1981-06-26,18000000.0,6000000.0,,0.0,1981,left_only,6000000.0,Dragonslayer,tt0082288,108,6.7,14551.0,29.0,29.0,both
,,,RAtt.,,2013.0,right_only,,Girl Most Likely,tt1698648,103,5.8,14539.0,29.0,29.0,both
,,,SPC,38200000.0,2011.0,right_only,,Of Gods and Men,tt1588337,122,7.2,14530.0,27.0,27.0,both
2017-02-24,29200000.0,5466698.0,ORF,2500000.0,2017.0,both,2280004.0,Collide,tt2126235,99,5.7,14528.0,29.0,29.0,both
1991-01-10,7000000.0,8824553.0,,0.0,1991,left_only,8824553.0,Warlock,tt0098622,103,6.2,14527.0,,,both
,,,IFC,3000000.0,2014.0,right_only,,The Trip to Italy,tt2967006,108,6.6,14514.0,20.0,20.0,both
2003-09-26,35000000.0,32717063.0,,26935977.0,2003,left_only,5781086.0,Luther,tt0309820,123,6.6,14507.0,19.0,19.0,both
,,,MBox,,2012.0,right_only,,The Deep Blue Sea,tt1700844,98,6.2,14495.0,23.0,23.0,both
2005-03-25,3500000.0,96793.0,,0.0,2005,left_only,96793.0,D.E.B.S.,tt0367631,91,5.3,14494.0,19.0,19.0,both
,,,Eros,,2011.0,right_only,,Ready,tt1708532,145,4.7,14494.0,5.0,5.0,both
2006-08-04,4000000.0,10770993.0,,2934600.0,2006,left_only,7836393.0,The Night Listener,tt0448075,91,5.9,14478.0,24.0,24.0,both
2007-07-27,7000000.0,5694308.0,,0.0,2007,left_only,5694308.0,Who's Your Caddy?,tt0785077,93,2.2,14474.0,8.0,8.0,both
,,,MBox,216000.0,2010.0,right_only,,North Face,tt0844457,126,7.4,14472.0,21.0,21.0,both
2011-04-29,20000000.0,6093725.0,OMNI/FSR,3400000.0,2011.0,both,1186538.0,Dylan Dog: Dead of Night,tt1013860,107,5.1,14469.0,17.0,17.0,both
2016-08-26,20000000.0,5031975.0,Wein.,,2016.0,both,4712792.0,Hands of Stone,tt1781827,111,6.6,14443.0,29.0,29.0,both
2004-09-03,20000000.0,16612072.0,,900000.0,2004,left_only,15712072.0,Paparazzi,tt0338325,84,5.8,14437.0,20.0,20.0,both
1999-02-26,6000000.0,6852450.0,,0.0,1999,left_only,6852450.0,200 Cigarettes,tt0137338,101,6.0,14437.0,,,both
,,,BG,,2015.0,right_only,,Samba,tt3399024,118,6.7,14427.0,26.0,26.0,both
,,,TFA,,2015.0,right_only,,Ashby,tt3774466,100,6.4,14410.0,13.0,13.0,both
1998-05-15,40000000.0,38172500.0,,15400000.0,1998,left_only,22772500.0,Quest for Camelot,tt0120800,86,6.3,14398.0,,,both
2002-11-15,25000000.0,19233280.0,,3665420.0,2002,left_only,15567860.0,Half Past Dead,tt0297162,98,4.7,14368.0,28.0,28.0,both
2013-04-05,900000.0,413733.0,,406736.0,2013,left_only,6997.0,The Brass Teapot,tt1935902,101,6.4,14329.0,18.0,18.0,both
,,,Eros,,2013.0,right_only,,Lootera,tt2224317,136,7.3,14325.0,5.0,5.0,both
2000-01-28,15000000.0,18260865.0,,1760079.0,2000,left_only,16500786.0,Eye of the Beholder,tt0120662,109,5.1,14312.0,,,both
2004-12-17,24000000.0,8292914.0,,2148108.0,2004,left_only,6144806.0,Beyond the Sea,tt0363473,118,6.7,14302.0,20.0,20.0,both
,,,Eros,,2012.0,right_only,,Student of the Year,tt2172071,146,5.3,14276.0,10.0,10.0,both
,,,Cdgm.,,2014.0,right_only,,Night Moves,tt2043933,112,6.0,14257.0,19.0,19.0,both
2006-12-29,3300000.0,19875.0,,0.0,2006,left_only,19875.0,The Dead Girl,tt0783238,85,6.6,14242.0,24.0,24.0,both
2002-09-20,10000000.0,38067218.0,,7760937.0,2002,left_only,30306281.0,The Banger Sisters,tt0280460,98,5.6,14223.0,28.0,28.0,both
2000-04-21,14000000.0,12591270.0,,7482450.0,2000,left_only,5108820.0,Gossip,tt0176783,90,5.9,14221.0,24.0,24.0,both
2016-05-13,4000000.0,10898293.0,BH Tilt,,2016.0,both,10753574.0,The Darkness,tt1878841,92,4.4,14184.0,21.0,21.0,both
2004-06-25,72000000.0,62176754.0,,43000000.0,2004,left_only,19176754.0,Two Brothers,tt0338512,109,7.1,14181.0,36.0,36.0,both
,,,SPC,,2017.0,right_only,,Maudie,tt3721954,115,7.6,14178.0,23.0,23.0,both
,,,Magn.,,2017.0,right_only,,Blade of the Immortal,tt5084170,140,6.8,14163.0,19.0,19.0,both
,,,IFC,11100000.0,2011.0,right_only,,Pina,tt1440266,103,7.7,14156.0,23.0,23.0,both
,,,Eros,,2015.0,right_only,,Dil Dhadakne Do,tt4110568,170,6.8,14146.0,12.0,12.0,both
,,,WGUSA,,2014.0,right_only,,Very Good Girls,tt1931602,91,6.0,14134.0,16.0,16.0,both
2000-01-21,9000000.0,20035310.0,,0.0,2000,left_only,20035310.0,Down to You,tt0186975,91,5.0,14130.0,24.0,24.0,both
1995-10-13,50000000.0,10359006.0,,0.0,1995,left_only,10359006.0,The Scarlet Letter,tt0114345,135,5.3,14129.0,,,both
2009-04-22,47000000.0,116773317.0,,84761741.0,2009,left_only,32011576.0,Earth,tt0393597,90,8.0,14106.0,20.0,20.0,both
2015-07-24,13000000.0,14929184.0,LGF,,2015.0,both,1784763.0,The Vatican Tapes,tt1524575,91,4.8,14089.0,29.0,29.0,both
,,,IFC,,2013.0,right_only,,Berberian Sound Studio,tt1833844,92,6.2,14080.0,17.0,17.0,both
2006-04-28,3000000.0,11322573.0,,5793429.0,2006,left_only,5529144.0,Water,tt0240200,117,7.7,14065.0,26.0,26.0,both
,,,LGF,123000.0,2011.0,right_only,,From Prada to Nada,tt0893412,107,5.5,14064.0,14.0,14.0,both
2010-11-19,8000000.0,15644196.0,SPC,11300000.0,2010.0,both,1095369.0,Made in Dagenham,tt1371155,113,7.2,14049.0,33.0,33.0,both
,,,MBox,,2013.0,right_only,,Lore,tt1996310,109,7.1,14030.0,20.0,20.0,both
2002-10-04,12000000.0,4606284.0,,4227634.0,2002,left_only,378650.0,Welcome to Collinwood,tt0271259,86,6.4,14004.0,23.0,23.0,both
2016-04-15,20000000.0,54404202.0,WB (NL),1000000.0,2016.0,both,54030051.0,Barbershop: The Next Cut,tt3628584,111,5.9,13995.0,22.0,22.0,both
2010-06-04,50000000.0,89895930.0,Fox,50100000.0,2010.0,both,33644788.0,Marmaduke,tt1392197,99,4.3,13995.0,23.0,23.0,both
2004-01-01,18000000.0,65842412.0,,772000.0,2004,left_only,65070412.0,Barbershop 2: Back in Business,tt0337579,106,5.7,13967.0,20.0,20.0,both
,,,Gold.,,2014.0,right_only,,Better Living Through Chemistry,tt1609479,91,6.3,13929.0,23.0,23.0,both
2001-09-07,40000000.0,27053815.0,,0.0,2001,left_only,27053815.0,The Musketeer,tt0246544,104,4.9,13898.0,25.0,25.0,both
1981-09-18,5000000.0,25032000.0,,6000000.0,1981,left_only,19032000.0,Mommie Dearest,tt0082766,129,6.7,13890.0,23.0,23.0,both
1996-12-20,21500000.0,22331846.0,,0.0,1996,left_only,22331846.0,My Fellow Americans,tt0117119,101,6.5,13872.0,,,both
2002-05-29,2100000.0,313436.0,,0.0,2002,left_only,313436.0,Elling,tt0279064,89,7.5,13855.0,15.0,15.0,both
,,,Cohen,,2014.0,right_only,,Breathe In,tt1999987,98,6.4,13840.0,23.0,23.0,both
,,,Cohen,,2018.0,right_only,,The Insult,tt7048622,113,7.7,13815.0,34.0,34.0,both
1986-04-01,400000.0,0.0,,0.0,1986,left_only,0.0,My Beautiful Laundrette,tt0091578,97,6.8,13798.0,31.0,31.0,both
,,,WGUSA,80100000.0,2017.0,right_only,,A Taxi Driver,tt6878038,137,7.9,13795.0,22.0,22.0,both
1996-02-23,47000000.0,12900000.0,,7192906.0,1996,left_only,5707094.0,Mary Reilly,tt0117002,108,5.8,13784.0,,,both
,,,Relbig.,,2011.0,right_only,,Singham,tt1948150,143,6.8,13783.0,5.0,5.0,both
2004-03-12,26000000.0,28703083.0,,5188836.0,2004,left_only,23514247.0,Agent Cody Banks 2: Destination London,tt0358349,100,4.6,13758.0,30.0,30.0,both
2010-11-12,50000.0,424149.0,IFC,,2010.0,both,391674.0,Tiny Furniture,tt1570989,98,6.2,13744.0,10.0,10.0,both
2019-01-25,59000000.0,28348446.0,,11557656.0,2019,left_only,16790790.0,The Kid Who Would Be King,tt6811018,120,6.0,13728.0,36.0,36.0,both
,,,Magn.,1000000.0,2012.0,right_only,,2 Days in New York,tt1602472,96,6.0,13725.0,30.0,30.0,both
2016-05-06,9000000.0,7704357.0,IFC,,2016.0,both,248795.0,Dheepan,tt4082068,115,7.2,13698.0,30.0,30.0,both
1992-08-07,11000000.0,21171695.0,,0.0,1992,left_only,21171695.0,Raising Cain,tt0105217,92,6.1,13686.0,29.0,29.0,both
1986-03-27,5000000.0,12947763.0,,0.0,1986,left_only,12947763.0,April Fool's Day,tt0090655,89,6.2,13683.0,26.0,26.0,both
1985-11-06,2000000.0,1663296.0,,1272637.0,1985,left_only,390659.0,Subway,tt0090095,104,6.6,13679.0,30.0,30.0,both
2000-08-11,40000000.0,40435694.0,,11061516.0,2000,left_only,29374178.0,Bless the Child,tt0163983,107,5.1,13675.0,25.0,25.0,both
2001-08-17,35000000.0,13601109.0,,336123.0,2001,left_only,13264986.0,American Outlaws,tt0244000,94,6.0,13673.0,30.0,30.0,both
1998-01-30,5000000.0,2080693.0,,0.0,1998,left_only,2080693.0,Zero Effect,tt0120906,116,6.9,13635.0,,,both
,,,NM,555000.0,2010.0,right_only,,Creation,tt0974014,108,6.7,13630.0,22.0,22.0,both
2002-02-01,11000000.0,5942218.0,,1127974.0,2002,left_only,4814244.0,Slackers,tt0240900,86,5.4,13610.0,22.0,22.0,both
2001-02-02,14000000.0,10397365.0,,0.0,2001,left_only,10397365.0,Head Over Heels,tt0192111,86,5.5,13600.0,25.0,25.0,both
1998-09-04,35000000.0,10319915.0,,0.0,1998,left_only,10319915.0,Knock Off,tt0120724,91,4.9,13596.0,,,both
,,,EOne,,2012.0,right_only,,A Late Quartet,tt1226240,105,7.1,13594.0,24.0,24.0,both
2009-08-14,20000000.0,12967829.0,,7756841.0,2009,left_only,5210988.0,Bandslam,tt0976222,111,6.3,13590.0,23.0,23.0,both
2002-03-22,12000000.0,12516222.0,,2317456.0,2002,left_only,10198766.0,Sorority Boys,tt0279781,93,5.5,13584.0,20.0,20.0,both
,,,Rel.,,2015.0,right_only,,Pyaar Ka Punchnama 2,tt4430136,137,7.3,13580.0,4.0,4.0,both
2006-11-17,12000000.0,5549923.0,,0.0,2006,left_only,5549923.0,For Your Consideration,tt0470765,86,6.3,13554.0,14.0,14.0,both
2018-01-19,3500000.0,16376066.0,,0.0,2018,left_only,16376066.0,Forever My Girl,tt4103724,108,6.7,13551.0,16.0,16.0,both
2010-07-30,85000000.0,113026383.0,WB,68900000.0,2010.0,both,43585753.0,Cats & Dogs: The Revenge of Kitty Galore,tt1287468,82,4.3,13547.0,40.0,40.0,both
1996-11-06,9000000.0,36049108.0,,0.0,1996,left_only,36049108.0,Set It Off,tt0117603,123,6.9,13545.0,,,both
1997-02-28,35000000.0,2221994.0,,0.0,1997,left_only,2221994.0,Smilla's Sense of Snow,tt0120152,121,6.4,13537.0,,,both
,,,Yash,,2017.0,right_only,,Tubelight,tt5882970,136,4.0,13530.0,12.0,12.0,both
1980-01-01,35000000.0,1500000.0,,0.0,1980,left_only,1500000.0,Lion of the Desert,tt0081059,173,8.4,13529.0,30.0,30.0,both
2009-08-21,15000000.0,6563402.0,,181224.0,2009,left_only,6382178.0,Post Grad,tt1142433,88,5.3,13527.0,30.0,30.0,both
1999-12-24,36000000.0,14378353.0,,0.0,1999,left_only,14378353.0,Snow Falling on Cedars,tt0120834,127,6.7,13509.0,,,both
1995-12-29,9200000.0,4199334.0,,1514430.0,1995,left_only,2684904.0,Richard III,tt0114279,110,7.4,13506.0,,,both
2018-03-16,7000000.0,85604221.0,,2121869.0,2018,left_only,83482352.0,I Can Only Imagine,tt6450186,110,7.3,13496.0,26.0,26.0,both
2004-08-27,10000000.0,630427.0,,264126.0,2004,left_only,366301.0,The Brown Bunny,tt0330099,93,5.0,13495.0,19.0,19.0,both
,,,FoxS,9900000.0,2017.0,right_only,,A United Kingdom,tt3387266,111,6.8,13474.0,22.0,22.0,both
2017-04-28,10000000.0,62556228.0,,30406824.0,2017,left_only,32149404.0,How to Be a Latin Lover,tt4795124,115,5.9,13447.0,22.0,22.0,both
2003-09-05,17000000.0,23734486.0,,1000000.0,2003,left_only,22734486.0,Dickie Roberts: Former Child Star,tt0325258,98,5.6,13431.0,22.0,22.0,both
2012-10-26,14000000.0,11166615.0,Par.,2000000.0,2012.0,both,9409538.0,Fun Size,tt1663143,86,5.4,13430.0,18.0,18.0,both
2009-06-12,55000000.0,22438144.0,,6215752.0,2009,left_only,16222392.0,Imagine That,tt0780567,107,5.6,13413.0,32.0,32.0,both
2011-08-19,12000000.0,87793.0,Anch.,,2011.0,both,17479.0,5 Days of War,tt1486193,113,5.6,13377.0,25.0,25.0,both
